comments,likes,user,user_url,source,sentiment
"мы торопимся а Бог все наблюдает. Всему ест свой срок всем тираном, диктаторам. Саддам, Каддафи, Бен Али итд и Путину тоже и всем монарх диктаторам средний азии. Немцова и много таких героев убили и возможно тебя тоже заказывают? Отрубят одну голову, Бог пошлет 2 героя более сильных и мужественных. Спасибо тебе. Вот такие люди как ты не дает этой планете превратится в ад. Респект. Все будет хорошо.",0,@user-br4gq8mn4c,https://www.youtube.com/channel/UCarP5h4L11bn4YOsXzMos3Q,YouTube,5 stars
"мда, ладно надо спать и с утреца идти хуярить за тридцатку, дабы с голоду не подохнуть, слава России!",499,@user-cz1db7kv4c,https://www.youtube.com/channel/UCOX1ejz6_0hlbOI3nE-i0_w,YouTube,5 stars
"В этом мире нет ничего настолько испорченного, что не могла бы исправить рука Всевышнего. Забывая эту истину люди быстро сходит с ума.",0,@user-br4gq8mn4c,https://www.youtube.com/channel/UCarP5h4L11bn4YOsXzMos3Q,YouTube,5 stars
"народ,хочу сказать,что лёха находит инфу,он работает,базара нет,только его работа ему в карманчик,его движка для страны бесполезна,я отписался,чего и всем советую,он может человек и не плохой,но бесполезный, увы..",0,@eugenelauterbach,https://www.youtube.com/channel/UC9D7YNqZpSVLMxAEbPOS_iw,YouTube,5 stars
"ИНТЕРНЕТ РЕВОЛЮЦИЯ ПРОИЗОШЛА ДЕФАКТО, ТЕПЕРЬ ОНА ДОЛЖНА ВЫЛИТЬСЯ НАРУЖУ",0,@olegpetrov5563,https://www.youtube.com/channel/UCfCo51CKXtpJp4EqInPEHyA,YouTube,1 star
"ВОТ ВЕДЬ В ЧЁМ ВЕСЬ УЖЖАС СИТУАЦИИ ТОВАРИЩИ ГОСПОДА, ПРОСТОЙ ПРИМЕР ВОРОНЕЖ УЛИЦЫ РОСТОВСКАЯ МЕНДЕЛЕЕВА, УНИЧТОЖАЮТСЯ ТАК НАЗЫВАЕМЫЕ СТАЛИНКИ, ТЁПЛЫЕ И ПРОСТОРНЫЕ ДОБРОТНЫЕ ДОМА ЗА КОТОРЫЕ ШЛИ РЕАЛЬНЫЕ БОИ, И КЕМ? ТЕМИ КТО НЕ МОЖЕТ ПРОДАТЬ СВОЁ НОВОЕ ПОЗОРНОЕ ЖИЛЬЁ, ВСЕ ЭТИ НИКОМУ НЕ НУЖНЫЕ 10 - 20 ЭТАЖНЫЕ ДОМА С ИДИОТСКОЙ ПЛАНИРОВКОЙ АЛКАШСКОЙ, ЛИБО МИКРО ДЛЯ СРЕДНЯКОВ ЛИБО МАКРО ДЛЯ БЛАТНЫХ, ТУТ ДЕЛО В САМОМ ПРИНЦИПЕ РАБОТЫ СОВРЕМЕННОЙ ЭКОНОМИЧЕСКОЙ МОДЕЛИ, ПОЧЕМУ НИКТО НЕ ПОКУПАЕТ? НИЗКАЯ ПОКУПАТЕЛЬНАЯ СПОСОБНОСТЬ, ЗА СЧЁТ РАССЕЛЕНИЯ МОЖНО ПРЕОБРАЗОВАТЬ ГОСУДАРСТВЕННЫЕ ДЕНЬГИ НА САМО РАССЕЛЕНИЯ ВЕТХОГО ЖИЛЬЯ ПО ПРЕЗИДЕНТСКОЙ ПРОГРАММЕ, НО КАК ЭТО УРОДЛИВО НА МЕСТАХ? ЖИЛЬЁ ДАЛЕКО НЕ ВЕТХОЕ, ЛЮДИ ГОНЯЮТСЯ ЗА ТАКИМИ КВАРТИРАМИ ТЕМ БОЛЕЕ ТРЁХКОМНАТНЫМИ, БЕРУТ ПО НЕСКОЛЬКО КВАРТИР МЕНЬШЕЙ КОМНАТНОСТИ И БЕЗ ПРОБЛЕМ ПЕРЕДЕЛЫВАЮТ ПОД ОДНУ, ДВА ТРИ ЭТАЖА, У ЗЕМЛИ, ДВОРИКИ, САДИКИ, ТИШИНА И БЛАГОДАТЬ, ТЕПЛО И УЮТ, ЕЩЁ БЫ ДОРОГИ ОБНОВИЛИ И КРЫШИ, ПОЛЫ И ОКНА ЕСЛИ БЫ НОВЫЕ ПОСТАВИЛИ, ПОЛ ВЕКА ПРОШЛО КАК НИ КАК, НУ И СНАРУЖИ ОБДЕЛАЛИ ЛИ БЫ УТЕПЛИТЕЛЯМИ СОВРЕМЕННЫМИ, ПИНОПЛАСТОМ И МЕТАЛЛОМ, ЦЕНЫ БЫ ИМ НЕ БЫЛО, А ВМЕСТО ЭТОГО ЧТО? СНОС, КРОВЬ ИЗ НОСА, НЕ ПРИВЕДИ ГОСПОДЬ ТАКОЕ ПЕРЕЖИТЬ ЕСЛИ ТЫ ТАМ РОДИЛСЯ, ВЫРОС И ПОВЗРОСЛЕЛ, ПЕРВАЯ ЛЮБОВЬ, БАБУШКИНЫ ПИРОГИ И ТОМУ ПОДОБНОЕ, СЕМЕЙНЫЕ ФОТО, РОДНОЕ. СВОЁ, И ТУТ НА ТЕБЕ... ЛЮДИ ПРИНИМАЮЩИЕ ТАКИЕ РЕШЕНИЯ ПОНИМАЮТ НА ЧТО ИДУТ И ПРОСТО ОТВАРАЧИВАЮТСЯ ОТ ДРУГИХ СМОТРЯ В ДАЛЬ КОГО БЫ И КАК БЫ НАДУТЬ ТО ЕЩЁ... НИЧЕГО НЕ СДЕРЖИВАЕТ, ТАКУЮ ВЛАСТЬ ОСТАЁТСЯ ТОЛЬКО НЕНАВИДЕТЬ И ПРЕЗИРАТЬ, НОВОЕ ПОСТРОИЛИ И ЛЮДЯМ У КОТОРЫХ НЕТ ЖИЛЬЯ НЕ ОТДАЮТ ДРУГИМ, ЛОМАЮТ ТО ЧТО ЕСТЬ У ДРУГИХ И ЗАГОНЯЮТ ИХ ТУДА НАСИЛЬНО. ПРОДАЮТ ВСЁ ЧТО МОЖНО И НЕЛЬЗЯ ТОЖЕ, БЕЗ СТЕСНЕНЬЯ, СРЕДИ БЕЛА ДНЯ НЕСПЕША И НАГЛО, ИЗДЕВАЯСЬ И ДЕМОНСТРИРУЯ СВОЙ КРЕТИНИЗМ. ЧТО ЭТО? ЭТО МАХИНАЦИИ, ПРЕСТУПНАЯ ХАЛАТНОСТЬ, УГОЛОВЩИНА, САДИЗМ И ГОСУДАРСТВЕННОЕ ПРЕСТУПЛЕНИЕ РЕГИОНАЛЬНОГО МАСШТАБА. И НИКТО НИ СНОМ НИ УХОМ... КАК МОЖНО ПРОСТИТЬ ПОДОБНОЕ? МОЖНО ВЕДЬ ВЫЧИСТИТЬ ВСЁ, ПОМЕНЯТЬ НА НОВОЕ, ОСТАНОВИТЕСЬ, НЕ ПОЗОРЬТЕСЬ ДО КОНЦА УЖЕ, ЭТО ДЕБИЛИЗМ... ВАУ.....",0,@olegpetrov5563,https://www.youtube.com/channel/UCfCo51CKXtpJp4EqInPEHyA,YouTube,1 star
"путин, пока не поздно, возьми ты уже навального к себе в правительство поближе, работай с ним, хватит уже этому продолжаться, а так бы действительно вырос в глазах народа. возьмитесь вместе за это дело",0,@user-oh9cd1bu8o,https://www.youtube.com/channel/UCETW0CIMnki50sVEs0csnLg,YouTube,5 stars
"Кстати, в эту недостроенную часть уже набрали призывников и они ютятся там в палатках",0,@bulatgaif,https://www.youtube.com/channel/UC2oT51D347BNUD8cJ0TJMQQ,YouTube,1 star
"Алексей, а Вас за правду не убьют?)",0,@pomazila,https://www.youtube.com/channel/UCf70O-VM6jTMCDr5hgWO6lA,YouTube,5 stars
ты прав,0,@6007575,https://www.youtube.com/channel/UCNn4yKFutNNJ--kqZRFn54w,YouTube,5 stars
Я из этого приграничного города - довольно интересное видео.,0,@Lenchenko_Denis,https://www.youtube.com/channel/UCpddqhapty_KAnUE8R2nUkQ,YouTube,5 stars
Спасибо! Всё по полочкам разложил!,0,@seobaron,https://www.youtube.com/channel/UCPGrRq8mDwpAb-jdBTo-GoA,YouTube,5 stars
"интересно когда русские терпилоиды на улицы повыходят, когда их зп на пропитание не хватать будет, где та грань раболепского  ?",0,@user-ej5ez9yj1r,https://www.youtube.com/channel/UCV7JD5lrNz9O4PKNE5uLTKA,YouTube,3 stars
"Да я согласен с Алексеем, с интересом смотрю его канал... уже давно не смотрю зомбоящик.. но вот просто скажите мне, обычному <a href=""http://www.youtube.com/results?search_query=%23%D0%B1%D0%BB%D0%B8%D0%B6%D0%B5%D0%BA%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%BC%D1%83%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D1%83"">#ближеКсреднемуКлассу</a> человеку... кто если не Путин...сможет вести Россию к тому уровню, чтоб с ней считались, где-то боялись... Вы, Алексей? Ведь власть- &quot;наркотик&quot; каждому бы хотелось иметь по пару мультов в день.. может я уже зомбирован, и излечит только иммиграция.. ? Да воруют, да, ссут в глаза и уши.. но что будет когда у власти будете вы и ваша команда?!? Боюсь будет хуже",0,@user-vb5oy5hb1i,https://www.youtube.com/channel/UCTMIdZJjRtXhRvv4Y7C2KnA,YouTube,1 star
"Да я согласен с Алексеем, с интересом смотрю его канал... уже давно не смотрю зомбоящик.. но вот просто скажите мне, обычному <a href=""http://www.youtube.com/results?search_query=%23%D0%B1%D0%BB%D0%B8%D0%B6%D0%B5%D0%BA%D1%81%D1%80%D0%B5%D0%B4%D0%BD%D0%B5%D0%BC%D1%83%D0%BA%D0%BB%D0%B0%D1%81%D1%81%D1%83"">#ближеКсреднемуКлассу</a> человеку... кто если не Путин...сможет вести Россию к тому уровню, чтоб с ней считались, где-то боялись... Вы, Алексей? Ведь власть- &quot;наркотик&quot; каждому бы хотелось иметь по пару мультов в день.. может я уже зомбирован, и излечит только иммиграция.. ? Да воруют, да, ссут в глаза и уши.. но что будет когда у власти будете вы и ваша команда?!? Боюсь будет хуже",0,@user-vb5oy5hb1i,https://www.youtube.com/channel/UCTMIdZJjRtXhRvv4Y7C2KnA,YouTube,1 star
Навального - в президенты!,64,@LehaLepeha174,https://www.youtube.com/channel/UCwqWiy_z_xe5qwVjVLvlZ5g,YouTube,5 stars
"тоже мне америку открыл. Простому народу что навальный, что пукальный, один хрен.",0,@FurKot74,https://www.youtube.com/channel/UCQBK4SpftetiGB6b46UeL3A,YouTube,1 star
"В.в.хотя б для народа делает а этот п.........др $от Обамы получает!чтоб потом вас Обама всех епа,,,,,л и получал ....почти так же как он и получает с различных штатов",1,@dimachepicov9806,https://www.youtube.com/channel/UCuJwG0CHQAscQdw0jkf3x7w,YouTube,1 star
"Добрый вечер всем!!!!!!!!!!начал смотреть это)ни на чьей стороне &#39;но прежде чем смотреть это г.....которые документы нам показывают в этом видео расказывая про коррупцию нету ни одной печати а тупой текст набранный .......потому что ссыт....так зачем поливать кого-то что он г.....если сам г........,",0,@dimachepicov9806,https://www.youtube.com/channel/UCuJwG0CHQAscQdw0jkf3x7w,YouTube,1 star
почему Алексей не моргает?,6,@user-ue4rf8oz3d,https://www.youtube.com/channel/UCJ7tAA--6jdauwIHLeSF2Kg,YouTube,1 star
"Можно по-разному относиться к Навальному, но говорит он на 70%правду, 30 % и подпездывает может быть, не знает же он всего, а власть наоборот 70% пиздит а на 30% горькой правдой пытается успокоить всех, мол все хуево, особенно с 90-х годов, но мы пытаемся и стабильно ситуация выровняется бла бла бла...",0,@user-fi7wl9jq4i,https://www.youtube.com/channel/UCq48Q_f4I6GLdZKZaiH48Ug,YouTube,2 stars
"Вчера программа про коррупцию  на первом канале была  &quot;Время покажет&quot;. В гостях были одни и те-же гости, депутаты, псевдо-эксперты в том числе  &quot;народный фронт (в общем всех пригласили  кроме сотрудников ФБК)  они успешно нам рассказывал как они борются  с коррупций и гос закупками!!!  В общем посмотрел минут 5 на это убожество,  и вырубил зомбо-ящик.",0,@russianbutcher608,https://www.youtube.com/channel/UCEBaaOsSjFEZXW-iWJQ7kNA,YouTube,1 star
"Подписывайтесь на канал, здесь говорят... здесь говорят...)))",1,@user-kg2oo4so3n,https://www.youtube.com/channel/UCwzzNMTd1t2JPBqzWkvLiEQ,YouTube,5 stars
"все голосуем за путина в 2018 году,ураааааа!верните наши денюшки!",0,@user-qc4yw6xw8z,https://www.youtube.com/channel/UCD4oEn05LacNpcUGIKeI37g,YouTube,5 stars
"Каждый может противостоять беспределу. Не платите налоги, не держите деньги в банках, вот и все. только ни кто этого делать не будет, ведь проще надятся на какого нибудь Лешу.",0,@krasavecgames,https://www.youtube.com/channel/UCv-F0JeOxaxllPXH5T3J3wQ,YouTube,1 star
"народ,мы всё пишем,там воры здесь воры,кругом одни воры,так и будет грязь переливаться из пустого в порожнее,народ нам нужны полководцы и строгий план действий,а не этот пиздёшь..",0,@eugenelauterbach,https://www.youtube.com/channel/UC9D7YNqZpSVLMxAEbPOS_iw,YouTube,1 star
"Про зарплаты в 3 млн видео го@но было, а это реально полезное! Спасибо.",1,@user-yu4fn2ms7u,https://www.youtube.com/channel/UCSWRYtkIcKEboI2XKDUeM-A,YouTube,1 star
Напиздил  и съебался. Судит по себе.,1,@user-mj1iy9xi3p,https://www.youtube.com/channel/UCe9Dz1T8Kx_P9FSHD21ZRXA,YouTube,5 stars
"в стране будет порядок тогда, когда к власти придет человек из народа, которого деньгами не испортишь и который будет делать все для процветания народа + при поддержке фбк (конечно, если потом не захотите как крысы этого человека свергнуть)",0,@frostbyte2533,https://www.youtube.com/channel/UCQ7ZG-lzDj9fQ7pCc1JyiaA,YouTube,4 stars
Спасибо за правду Алексей!,0,@ratiborys,https://www.youtube.com/channel/UCbv6D3w2ALKMFJey0aNicDA,YouTube,5 stars
"Хотелось бы узнать, а господин Навальный кроме как болтать всякую чушь ещё может что нибудь делать?<br>Одни мудовые рыдания!",0,@fond1968,https://www.youtube.com/channel/UCHMOvHEE0IJQHtx9Aku01Kg,YouTube,1 star
"окей. что делать, как бороться?",0,@user-yh3vs9xp3e,https://www.youtube.com/channel/UCoGSmH63u8V314CREU9Q3cw,YouTube,4 stars
Если нужна помощь.В городе Герое Волгограде...Милости просим....,0,@Petia222,https://www.youtube.com/channel/UC-JQii7uk0sq4or4EI6ppgA,YouTube,5 stars
"для всей этой ситуации связаной с корупцией подходит поговорка -рыба гниет с головы! иначе не скажешь, есть глава государства и есть корупция ,  то есть причина и следствие.  у нас в казахстане в гос.закупах тож полно корупции но никто с ней не борится, а вот нопример в китае корупции нет потому как китаеци удаляют причину сразу и навсегда даже небольшое хищение карается расстрелом а уж если 1,5 милиарда руб то там еще и показательно растреляют не смотря на чины звания и должности. вывод таков что карупцию чтобы победить нужно пол страны перестрелять просто тупо каждого второго чиновника и госслужащего ,ну а на это так сказать только Сталин способен,",0,@sergiynesterenko7522,https://www.youtube.com/channel/UC4Ep8RPPjnRqOKc6olclXYA,YouTube,1 star
начальник ЖКО в одном из районов М.О. передвигается на мерседесе S 500. 222. за 12-ть мил.руб))))))))))))))))))),0,@user-yf3ro2kx8h,https://www.youtube.com/channel/UCCe-0iluVOnTs6uT-MN_6yw,YouTube,5 stars
Знают все об этом.Дальше то что? <br>Там плевать на всех. Пешки туда сюда пересаживают и всё.<br>Каждый раз смотрю вас и удивляюсь вы красиво с картинками рассказываете о том что всем известно. <br>Уже всё разваровано я бы даже сказал спижено.Одни угли тлеют.,0,@user-yv2sx8zc6y,https://www.youtube.com/channel/UCrF47eYMuozRMsaU2dkYtOw,YouTube,5 stars
ничто и никто им жизнь не усложнит,0,@user-jk7bd6yy5w,https://www.youtube.com/channel/UCISn6dUMAkdNQ4wBLYOOh6A,YouTube,1 star
забавно видеть в видео Навального с названием: &quot;как устроена коррупция в России&quot; на превьюшке его самого размером во всю высоту экрана :D,0,@Tashokk,https://www.youtube.com/channel/UCx5EfFudRUrJBsP2fNySGqA,YouTube,1 star
"При всем уважении к Алексею, но не вижу смысла в пропаганде этих видео. У меня    в Челябинске много знакомых , которые недовольны этой властью, обвиняют её в коррупции, воровстве и тут же идут на выборы, и голосуют за это &quot;единое&quot; жульё.",3,@user-sb9xc2wp1t,https://www.youtube.com/channel/UC73FwsuzK69d_6eWwiPbGGA,YouTube,4 stars
глупо говорить про коррупцию самим корупционерам,0,@user-ho2pb9yw7v,https://www.youtube.com/channel/UCO-SLNYa3u6lJt9Fu4d900g,YouTube,1 star
...а ну оставь мой черный чемоданчик,0,@nikas2300,https://www.youtube.com/channel/UCC2ac0ixyRdk5kqKQtcMXXw,YouTube,3 stars
"Непонятно только, зачем дублировать субтитрами на английском? Целевая аудитория на которую, по идее, должен быть рассчитан контент говорит по-русски. Или это не целевая аудитория? Это важно.",2,@andreyvlasov_architect,https://www.youtube.com/channel/UCF8sOicXUzwb_V7jZ5OAx3Q,YouTube,3 stars
ни когда не ставил лайки. но это бравое дело. Двумя руками ЗА! Очень хочу вам помочь. как я могу это сделать? П.с. : своими трудами.,0,@Vojdyka,https://www.youtube.com/channel/UCmGr3O29EY6DqJ-tBnLb3tw,YouTube,1 star
"что такое 1,5 млрд рублей для строительства военного городка (не 1, и ни 3 здания) ???? примерно цена строительства моста, например &quot;Гоголевский мост&quot; в г. Петрозаводск, ни такие уж прям и большие деньги, туфта какая то",0,@kolimbavasilich1724,https://www.youtube.com/channel/UC49-duFcL6Yzm_-aIQKlhog,YouTube,1 star
"не по поводу содержания, по поводу монтажа и сценария. Товарищ Навальный, увольте ваших сценаристов и режиссеров с их идеями в духе &quot;а давайте картинку с Шоном Коннери вставим&quot;. Полная попа, прошу прощения. Тем более, очень радует Ваш жест на несуществующую ссылку на тытрубу.",0,@kamazi37,https://www.youtube.com/channel/UC4-V0MX7b6EVL4XcqFDeV9A,YouTube,2 stars
"Алексей скажи пожалуйста, что конкретно ты бы предпринял будучи например президентом, что бы такое стало невозможно? Скоро выборы президента. У тебя есть какая то программа? Например, я буду делать так, принимать такие то законы и это должно работать так и приведет к такой определенным результатам, примерно за какое то время.",3,@Erwin_Anderson,https://www.youtube.com/channel/UCW2Nrw-XyWpcVlMytrStKNw,YouTube,2 stars
да навальный такой же жулик как и те про которых он рассказывает,2,@mightyjoints,https://www.youtube.com/channel/UC1XlfwbGVexBUdhLMcT6xuw,YouTube,5 stars
Иди работай уася,0,@Djamshult,https://www.youtube.com/channel/UCYIB_CA9IKYmQTHQstWAZUg,YouTube,5 stars
Лёха бомби  их сукиных детей,0,@user-vf4my9ex6b,https://www.youtube.com/channel/UCrOtI56dDIb2qqxBEBpK5OA,YouTube,1 star
"Почему так дизлайков мало? Деньги даже на троллей закончились? Ну всё, экономики Росси точно п***да",0,@MegaNekon,https://www.youtube.com/channel/UC8C6f0AUAe312gRC8DWlKVw,YouTube,1 star
"Лешка, Лешка.... за кировлес чтоль обидился?",0,@A.Nonsense,https://www.youtube.com/channel/UCI96wWDVp4BerZSmYofFOVw,YouTube,1 star
"Вид Навального не внушает доверия. Глаза пустые, безжизненные. Не пойдёт русский народ за таким. Русский народ живёт сердцем, душой, а не головой.",0,@user-ps9zm6ny7i,https://www.youtube.com/channel/UCGJzIf6muf2rXdMsQLgztvg,YouTube,2 stars
"Русский создан для того чтобы быть потерпевшим, во все времена",0,@victorpavlov76,https://www.youtube.com/channel/UCr4Kcd2lV-ydd_WrLFJkeJw,YouTube,5 stars
"Алексей, что получается - коррупция онлайн?",0,@user-jm7nd4vs4r,https://www.youtube.com/channel/UCYT0Z4TJGlPFMK8q6gsi5bQ,YouTube,1 star
Диктатура - решение всех проблем.,0,@user-ps9zm6ny7i,https://www.youtube.com/channel/UCGJzIf6muf2rXdMsQLgztvg,YouTube,5 stars
посмотрите на аукционы ростелекома..,0,@EvgenySizikov,https://www.youtube.com/channel/UClT2SGAKnlv5EGyLcgBYiTQ,YouTube,5 stars
"От того что российский народ узнает  всю правду , сказанная вами .  Ничего в стране не изменится и лучше жить не станет . Только злите людей",1,@user-et9bp9hl9u,https://www.youtube.com/channel/UCABLN4UBmc9LVlZpvNqPawg,YouTube,5 stars
"как ни странно но корупция так же работает во всем мире и в США и других странах основные принцыпы корупции одинаковы и грить что так только в россии это бред.....<br>назовите мне хоть одну большую страну где ГОСЗАКАЗЫ ПОЛУЧАЮТ НЕ СВОИ))))<br>в США напримет подрядами на военку щанимаеться семейство БУШЕЙ и на других гос заказах тоже висят не простые компании, так что как всегда бред а не ролик..... это принцып работы ЛЮБОГО КРУПНОГО БИЗНЕСА, да в малых бизнесах Эвропа Юса минимизаровали корупцию,  но что выше среднего бизнеса везде одно болото и нех тут не сделаешь))))) разве запастись оппкорном и просто смотртеь как пилят ВЕСЬ МИР)))))",1,@damiraliev3570,https://www.youtube.com/channel/UCMzMR7LzxDJgKr3-tmQyWOQ,YouTube,1 star
Видимо тролей сократили на Савушкина судя по дизлайкам. Идите в бизнес мрази,0,@UbivanKenobe,https://www.youtube.com/channel/UCe4wClZ0VfE9-PqC6CpAPgQ,YouTube,1 star
"Сам устал от таких конкурсов, аукционов, везде под своих требования пихают:(",0,@user-vg4fo6ve2j,https://www.youtube.com/channel/UC83LMEV_F2JW7joXoG1vUXQ,YouTube,1 star
"Алексей, Вы - молодец и вся ваша команда!Продолжайте в том же духе.",0,@angelcaido8576,https://www.youtube.com/channel/UCMKubOeTLYx4rTgBHyMiJwQ,YouTube,5 stars
"Лёха, всё норм, но вот слушать тебя тяжело. Подача больно монотонная, у меня в таком случае в 1 ухо влетает из другого вылетает. Как-то эмоционально разнообразь речь, что-ли, чтоб нам аудиалам проще воспринимать было.",0,@Rozenkranc_Gildenstern,https://www.youtube.com/channel/UCOmsCK4eNFVKHN5R_ubXB4A,YouTube,2 stars
"я парень очень тихий, я парень очень скромный....",0,@ilyahrabrov77,https://www.youtube.com/channel/UCNfBW9aO0NqMMsbssHol4Yw,YouTube,5 stars
Всех казнокрадов давно пора под Трибунал!!!,0,@user-ve9yh2jy2s,https://www.youtube.com/channel/UCecLx0J6P-6k2g6jdlySILQ,YouTube,5 stars
А мне нравится как у нас всё устроено!,1,@eugeniodenisov9346,https://www.youtube.com/channel/UCFTR4u4rV1sg_Z9c7I-L11A,YouTube,3 stars
"друзья, друзей это система  коррупция это подряды из знакомых.. xD",0,@Evgensamodelkin,https://www.youtube.com/channel/UCjWYmYewjxFAme1hX6wv9ZQ,YouTube,5 stars
"Вся эта фигня только ради борьбы за кресло в котором сейчас Путин, придут к власти такие умные и разворуют Россию и продадут за 30 сребренников. Ублюдок Навальный.",0,@ABRCDBR,https://www.youtube.com/channel/UC69WEuNlOO3tPzHERBZovuA,YouTube,1 star
"Странно только одно, почему все злодеи которых вы раскусили и вывели на чистую воду, не избавляются от вас когда речь идет о таких больших деньгах?",0,@habrule,https://www.youtube.com/channel/UCmD5zkrVRHalAbVVbYWV__w,YouTube,1 star
"все так говорят, как будто если они у кормушки  окажутся, то тащить не будут)))) не смешите товарищи! у нас менталитет такой... КАЖДЫЙ  кто хоть как то хапнет легких денег, то уже не остановится. И товарищ Навальный не исключение.",0,@user-ev4zb4tc5i,https://www.youtube.com/channel/UCqr57oi5XutQKaSukUU81vg,YouTube,5 stars
"Неужели вы всерьез считаете, что Правительство настолько глупое, что может позволить какому-то левому челу понять всю суть. Если бы эта постройка коррупции была реальной, то вряд ли Вы когда-либо об этом узнали.",0,@user-nn9st7sy8d,https://www.youtube.com/channel/UCrX7a7locaqj3UctHY6r0YQ,YouTube,1 star
"Похоже эта черная дыра должна сама схлопнуться! Никто не сможет ничего изменить! Наш патриотизм заключается в менталитете, который полностью воровской! Вот и вся загадка современного, российского человека! В нашей стране несколько поколений воспитанно на воровстве, которое поощряется безнаказанностью!",0,@user-yh2ju9ui9f,https://www.youtube.com/channel/UCAmveCM07mZy2EHLlX6P3Cw,YouTube,1 star
"Все гораздо проще. Когда вор каждый, искать вора вообще не нужно. Нужно лишь выбрать человека и доказать что он вор.",0,@xldib,https://www.youtube.com/channel/UCbYbRwKU_g_k5FmAaU07HhA,YouTube,2 stars
да уж....,0,@Freehunteralone,https://www.youtube.com/channel/UCZFp_xvUTxGCckVmozLDPZg,YouTube,1 star
"Коррупция везде так устроена, а не только в России. Другое дело, что масштабы везде разные и у нас они действительно зашкаливают, и с этим нужно бороться.",0,@tohabu3561,https://www.youtube.com/channel/UClbhFKnSYRRWE1NeHTwv3FQ,YouTube,1 star
"Друзья, товарищи, соотечественники, вот этот, с позволения сказать, молодой человек, говорит чистую правду. Но делает он это абсолютно не из альтруистических соображений, а что бы занять место тех, о ком он так яро протестует в этом ролике.",0,@user-br1zo6if6t,https://www.youtube.com/channel/UCgehjdPf17kXbZ2udo2KRFA,YouTube,2 stars
а комментарии сам Навальный читает?,1,@kukuruzo100,https://www.youtube.com/channel/UCV5U5VIvMx2LJIbeiubP6ZQ,YouTube,1 star
Навального в Президенты РФ!,1,@NikolajMihajlenko,https://www.youtube.com/channel/UCqWU8G-rfuankWvjzdj2i1A,YouTube,5 stars
"да уж...печаль печальная... те кто у власти сидят настолько высоко, что не видят в нас не серьёзного врага, не надёжного друга.",0,@antonchigur8,https://www.youtube.com/channel/UC7GaVPB8r-YKvbmp39v6L7A,YouTube,2 stars
"Так об этом все знают.Те кто не знает-не хотят НИ ЧЕГО знать,и таких 86%.Так что,власть большинства-демократия.Так и должно быть.",0,@user-cw4nv1fx1q,https://www.youtube.com/channel/UCY8pYpkxtu8gaKwEFIbB7NA,YouTube,1 star
"каждый народ ЗАСЛУЖИВАЕТ то правительство, которое его имеет.",0,@user-kq5fn1gd3z,https://www.youtube.com/channel/UCT7YpD_-6vtpV54holsVnpg,YouTube,5 stars
"так 30% прибыли со строительства это хорошая маржа, а с маржи пусть несут куда хотят. лишь бы оставшийся ярд не разворовали. ;)",0,@TrufanovDN,https://www.youtube.com/channel/UCNkR3x1vvXxpmF8pNAmp6vg,YouTube,1 star
"У быдла водка есть,хлеб есть,так что пока ничего не измениться.",0,@anti-commie,https://www.youtube.com/channel/UCS7hJNWXI6zSRPG1l9PbPRw,YouTube,3 stars
"Хорошо, если всё так и есть и эта власть такая плохая, то почему вашу конторку по тихой не прикроют?<br>есть на них какой-то ультиматум? компромат? или вы болтуны?",1,@admin.s,https://www.youtube.com/channel/UCZMObjO7pCJhVRHb1xQyCWg,YouTube,1 star
"Миньены Навального, вас не волнует что про коррупцию вам рассказывает тот, кто сам коррупционер был, когда работал во власти?",1,@user-vr1un1vf3m,https://www.youtube.com/channel/UCZ30_ZROiQVtRDKsbp2dK_Q,YouTube,1 star
эти вояки в моем городе уже всех в край достали. быдло одно да и только,0,@user-ns6vy6sz4d,https://www.youtube.com/channel/UCOVfKpPK5SIW_X2MF18SQkw,YouTube,5 stars
Это же система. И её разрушить нереально.,0,@user-vg3bt2vv6o,https://www.youtube.com/channel/UCVWGisOEhj3c2WP9mw9FYGQ,YouTube,1 star
Навальный лучший,3,@antonman539,https://www.youtube.com/channel/UCTuA-pAmDeDnuRYzxXqzsVQ,YouTube,5 stars
"Шли годы, а Карандышева не оставляла мысль стать главой почтамта...",0,@user-fu4sf4lh3s,https://www.youtube.com/channel/UCc80JnivFmGoGhmtVORktWA,YouTube,2 stars
"Алексей а почему вы не хотите сменить фамилию на более русскую, например Навалов или Навалин?)",0,@user-wq8yq9el6v,https://www.youtube.com/channel/UCAjgdIHdENFs07C5TP7m-MA,YouTube,4 stars
"навальнюга он ворюга, а ворам сидеть в тюрьме.",0,@bitteralmonds1932,https://www.youtube.com/channel/UCfFEaDvqrlCm-yq5IITA62Q,YouTube,1 star
"Навальный распинается уже какой год, что блять коррупция пиздец, здесь внизу все пишут дадада вот они суки ахуели, но через час уже похуй, главное что бы не майдан, у России сильная армия ит.д",0,@IvanIvanov-ng9kr,https://www.youtube.com/channel/UC74XhfyTvNs3jbwPWdti05Q,YouTube,1 star
а тебе&quot; праведник&quot;херов завидно мало дают?,0,@user-bb1um9ge3i,https://www.youtube.com/channel/UCfYiOEzVoMqkCieLc9KpsIA,YouTube,1 star
